backbone,elapsed_seconds,forget_batch_size,forget_split,learning_rate,mean_damage,mean_pi,model_name,pearson,probe_batches,probe_learning_rate,retain_split,run,seed,spearman,summary_path,top0.05_damage_lift,top0.05_damage_ratio,top0.05_enrichment,top0.05_precision,top0.05_pred_damage,top0.05_random_damage,top0.1_damage_lift,top0.1_damage_ratio,top0.1_enrichment,top0.1_precision,top0.1_pred_damage,top0.1_random_damage,top0.2_damage_lift,top0.2_damage_ratio,top0.2_enrichment,top0.2_precision,top0.2_pred_damage,top0.2_random_damage,train_loss_first,train_loss_last,train_steps
GradAscent,124.68902397155762,2,forget05,1e-06,0.07091283693909645,0.002799429751932621,Llama-2-7b-chat-hf,0.6045306000253052,4,1e-06,retain95,Llama-2-7b-chat-hf_forget05_retain95_GradAscent_seed1_fb2_pb4_full_65582_54,1,0.630315289261157,results/piper_pi_probe/Llama-2-7b-chat-hf_forget05_retain95_GradAscent_seed1_fb2_pb4_full_65582_54/summary.json,0.09907084615230559,2.3937007623178395,10.4,0.52,0.17015557885169982,0.07108473269939423,0.08107688896805049,2.1468546755563795,5.6000000000000005,0.56,0.1517718869447708,0.07069499797672033,0.0561491660222411,1.792410760324593,3.0999999999999996,0.62,0.12700782775878905,0.07085866173654795,-0.3543737530708313,-0.493354469537735,40
GradAscent,184.31375813484192,2,forget05,1e-06,0.07103496679663658,0.0021954701505601405,Llama-2-7b-chat-hf,0.5863046185049334,8,1e-06,retain95,Llama-2-7b-chat-hf_forget05_retain95_GradAscent_seed1_fb2_pb8_full_65584_55,1,0.5613577334309338,results/piper_pi_probe/Llama-2-7b-chat-hf_forget05_retain95_GradAscent_seed1_fb2_pb8_full_65584_55/summary.json,0.10303529871404171,2.4469914212231343,9.6,0.48,0.17424187064170837,0.07120657192766666,0.08073122309297324,2.1392189918700946,5.799999999999999,0.58,0.15159663498401643,0.07086541189104319,0.055258726923912774,1.7789029621502215,2.9499999999999997,0.59,0.12620302885770798,0.07094430193379521,-0.3540710210800171,-0.49555134773254395,40
GradAscent,126.75314354896545,1,forget05,1e-06,0.05749584454298019,0.00571560800075531,Llama-2-7b-chat-hf,0.8369510058846978,4,1e-06,retain95,Llama-2-7b-chat-hf_forget05_retain95_GradAscent_seed2_fb1_pb4_full_65588_56,2,0.8321071364285456,results/piper_pi_probe/Llama-2-7b-chat-hf_forget05_retain95_GradAscent_seed2_fb1_pb4_full_65588_56/summary.json,0.10057711618840692,2.7433672113316954,14.399999999999999,0.72,0.15826841354370116,0.057691297355294234,0.0778795482352376,2.3525124182938693,6.999999999999999,0.7,0.13546094059944153,0.05758139236420393,0.055898744045197964,1.9808606297806262,3.75,0.75,0.1128882309794426,0.05698948693424464,-0.3964667022228241,-0.3343544602394104,40
GradAscent,188.87229824066162,1,forget05,1e-06,0.057681305795907974,0.003289221726357937,Llama-2-7b-chat-hf,0.694214059384062,8,1e-06,retain95,Llama-2-7b-chat-hf_forget05_retain95_GradAscent_seed2_fb1_pb8_full_65590_57,2,0.7017434149736598,results/piper_pi_probe/Llama-2-7b-chat-hf_forget05_retain95_GradAscent_seed2_fb1_pb8_full_65590_57/summary.json,0.08708596727550028,2.505639422262839,11.200000000000001,0.56,0.1449258232116699,0.05783985593616963,0.07031971635818479,2.21907698933164,5.999999999999999,0.6,0.12800246894359588,0.05768275258541108,0.04931151309907436,1.861772078510451,3.1999999999999997,0.64,0.10653257459402084,0.057221061494946476,-0.39175423979759216,-0.3365795612335205,40
GradAscent,122.80709600448608,2,forget05,1e-06,0.08388621047139168,0.0028005124703049658,Llama-2-7b-chat-hf,0.5374969419833033,4,1e-06,retain95,Llama-2-7b-chat-hf_forget05_retain95_GradAscent_seed2_fb2_pb4_full_65592_58,2,0.5680541442165767,results/piper_pi_probe/Llama-2-7b-chat-hf_forget05_retain95_GradAscent_seed2_fb2_pb4_full_65592_58/summary.json,0.09884607848227023,2.1753635691412434,7.199999999999999,0.36,0.18294437885284423,0.084098300370574,0.09255505929440262,2.1035758693543354,5.2,0.52,0.17642338395118715,0.08386832465678452,0.06574351514428853,1.7912933811288856,2.9499999999999997,0.59,0.14882713079452514,0.08308361565023661,-0.3812187910079956,-0.5631718635559082,40
GradAscent,185.3285892009735,2,forget05,1e-06,0.08363446789979935,0.001930316224694252,Llama-2-7b-chat-hf,0.4259774359436236,8,1e-06,retain95,Llama-2-7b-chat-hf_forget05_retain95_GradAscent_seed2_fb2_pb8_full_65608_59,2,0.4608479233916936,results/piper_pi_probe/Llama-2-7b-chat-hf_forget05_retain95_GradAscent_seed2_fb2_pb8_full_65608_59/summary.json,0.1018279296308756,2.2159227434587963,8.0,0.4,0.18557332396507265,0.08374539433419705,0.08682526286244392,2.0388211127540687,5.0,0.5,0.17040583491325378,0.08358057205080986,0.05874606574848293,1.7091160777523557,2.6,0.52,0.14159014105796813,0.0828440753094852,-0.382693886756897,-0.5647463798522949,40
NPO,146.25674057006836,1,forget05,1e-05,1.3995568249225616,-0.04946400176733732,Llama-2-7b-chat-hf,-0.4762258141435214,4,1e-05,retain95,Llama-2-7b-chat-hf_forget05_retain95_NPO_seed0_fb1_pb4_full_65454_12,0,-0.3952042048168193,results/piper_pi_probe/Llama-2-7b-chat-hf_forget05_retain95_NPO_seed0_fb1_pb4_full_65454_12/summary.json,0.021171049126982533,1.0150381557205252,0.7999999999999999,0.04,1.4289932262897491,1.4078221771627666,-0.02275242399126287,0.9836969387448466,0.19999999999999998,0.02,1.3728397065401077,1.3955921305313705,-0.08458048520758754,0.9397343399446976,0.5,0.1,1.3188802108168602,1.4034606960244478,13.796509742736816,0.006200089585036039,80
NPO,208.97520804405212,1,forget05,1e-05,1.4067698360681533,0.127697117254138,Llama-2-7b-chat-hf,0.7443974061309089,8,1e-05,retain95,Llama-2-7b-chat-hf_forget05_retain95_NPO_seed0_fb1_pb8_full_65460_13,0,0.6242255049020196,results/piper_pi_probe/Llama-2-7b-chat-hf_forget05_retain95_NPO_seed0_fb1_pb8_full_65460_13/summary.json,1.5265438287347555,2.078233018112567,14.399999999999999,0.72,2.942326691150665,1.4157828624159097,0.9965005542501806,1.7100820957033758,6.3999999999999995,0.64,2.399860194325447,1.4033596400752666,0.6008705791436137,1.4258693080793527,3.1999999999999997,0.64,2.0117977526783943,1.4109271735347806,13.835939407348633,0.008135426789522171,80
NPO,142.52197742462158,2,forget05,1e-05,1.5641508965492248,0.4042479933537543,Llama-2-7b-chat-hf,0.89097032610329,4,1e-05,retain95,Llama-2-7b-chat-hf_forget05_retain95_NPO_seed0_fb2_pb4_full_65464_14,0,0.7268862995451981,results/piper_pi_probe/Llama-2-7b-chat-hf_forget05_retain95_NPO_seed0_fb2_pb4_full_65464_14/summary.json,1.8095475079864265,2.151125104971632,18.4,0.92,3.3815291285514832,1.5719816205650567,1.2545954144164921,1.8041501946139373,8.399999999999999,0.84,2.81474602162838,1.5601506072118878,0.7521439506702126,1.4796101418347447,3.55,0.71,2.3203842464089393,1.5682402957387267,13.68156909942627,0.18425270915031433,80
NPO,207.76187539100647,2,forget05,1e-05,1.5674368169307709,0.4408869727160782,Llama-2-7b-chat-hf,0.8850443594438744,8,1e-05,retain95,Llama-2-7b-chat-hf_forget05_retain95_NPO_seed0_fb2_pb8_full_65466_15,0,0.734754491017964,results/piper_pi_probe/Llama-2-7b-chat-hf_forget05_retain95_NPO_seed0_fb2_pb8_full_65466_15/summary.json,1.7827995722979306,2.1317785774135976,16.799999999999997,0.84,3.358018972873688,1.5752194005757572,1.2390161406442526,1.7923657771792438,8.0,0.8,2.8027082842588427,1.56369214361459,0.7388535408549011,1.4701127851332354,3.4499999999999997,0.69,2.3105052044987677,1.5716516636438667,13.441553115844727,0.17758417129516602,80
NPO,146.22071504592896,1,forget05,1e-05,1.3492443359494208,0.002509233854711056,Llama-2-7b-chat-hf,-0.011161617856748239,4,1e-05,retain95,Llama-2-7b-chat-hf_forget05_retain95_NPO_seed1_fb1_pb4_full_65467_16,1,-0.08163719054876219,results/piper_pi_probe/Llama-2-7b-chat-hf_forget05_retain95_NPO_seed1_fb1_pb4_full_65467_16/summary.json,0.31776287124156966,1.2353779043908402,1.5999999999999999,0.08,1.6677743434906005,1.3500114722490308,0.09524037636667515,1.0706948227971127,0.6,0.06,1.442444776892662,1.347204400525987,-0.037383631672710305,0.9723310230533178,0.6,0.12,1.313719148337841,1.3511027800105513,13.932954788208008,0.10976685583591461,80
NPO,208.5785322189331,1,forget05,1e-05,1.359376569569111,0.024800217332318426,Llama-2-7b-chat-hf,0.053811164597688324,8,1e-05,retain95,Llama-2-7b-chat-hf_forget05_retain95_NPO_seed1_fb1_pb8_full_65470_17,1,-0.00047241788967155863,results/piper_pi_probe/Llama-2-7b-chat-hf_forget05_retain95_NPO_seed1_fb1_pb8_full_65470_17/summary.json,0.34146311424970643,1.2508648900014285,1.5999999999999999,0.08,1.702606613636017,1.3611434993863105,0.104410600872338,1.0769172752478413,0.6,0.06,1.4618507927656175,1.3574401918932795,0.034766470269113725,1.025538573162216,0.7000000000000001,0.14,1.3960982114076614,1.3613317411385477,13.873562812805176,0.11029058694839478,80
NPO,144.62553024291992,2,forget05,1e-05,1.4760370131134988,0.3903261914551258,Llama-2-7b-chat-hf,0.9114360870455227,4,1e-05,retain95,Llama-2-7b-chat-hf_forget05_retain95_NPO_seed1_fb2_pb4_full_65472_18,1,0.8050643082572329,results/piper_pi_probe/Llama-2-7b-chat-hf_forget05_retain95_NPO_seed1_fb2_pb4_full_65472_18/summary.json,1.8152142758131025,2.228336385639973,18.4,0.92,3.2929969882965087,1.4777827124834062,1.2493798844829198,1.8483775289347768,8.399999999999999,0.84,2.722049588561058,1.472669704078138,0.7884694970168171,1.5333249942925575,3.85,0.77,2.266872919797897,1.47840342278108,14.084148406982422,0.06741324812173843,80
NPO,206.39533352851868,2,forget05,1e-05,1.4792431046366692,0.2937740186601877,Llama-2-7b-chat-hf,0.9147735319835948,8,1e-05,retain95,Llama-2-7b-chat-hf_forget05_retain95_NPO_seed1_fb2_pb8_full_65473_19,1,0.8312025248100992,results/piper_pi_probe/Llama-2-7b-chat-hf_forget05_retain95_NPO_seed1_fb2_pb8_full_65473_19/summary.json,1.7595813803076745,2.188058528693925,16.799999999999997,0.84,3.2406375217437744,1.4810561414360999,1.2470920694664123,1.845042638611439,8.799999999999999,0.88,2.7228662049770356,1.4757741355106233,0.7930893450863661,1.535299374790125,4.05,0.81,2.27467027425766,1.481580929171294,14.043667793273926,0.0706343948841095,80
NPO,143.85398721694946,1,forget05,1e-05,1.4310743902623653,0.17464956732839346,Llama-2-7b-chat-hf,0.6022001648058495,4,1e-05,retain95,Llama-2-7b-chat-hf_forget05_retain95_NPO_seed2_fb1_pb4_full_65475_20,2,0.5183648254593018,results/piper_pi_probe/Llama-2-7b-chat-hf_forget05_retain95_NPO_seed2_fb1_pb4_full_65475_20/summary.json,1.145618958136439,1.8017840709114217,11.200000000000001,0.56,2.5744562220573424,1.4288372639209033,0.9175559400886297,1.6428751107101847,5.0,0.5,2.3448252880573275,1.4272693479686978,0.5728373953692616,1.402014257464114,2.55,0.51,1.9977555039525032,1.4249181085832416,13.828224182128906,0.0214888546615839,80
NPO,205.11351490020752,1,forget05,1e-05,1.4617506188452243,0.07926580744981766,Llama-2-7b-chat-hf,0.3161547514416957,8,1e-05,retain95,Llama-2-7b-chat-hf_forget05_retain95_NPO_seed2_fb1_pb8_full_65477_21,2,0.2803655694622778,results/piper_pi_probe/Llama-2-7b-chat-hf_forget05_retain95_NPO_seed2_fb1_pb8_full_65477_21/summary.json,0.6894346607238055,1.472412850010526,6.3999999999999995,0.32,2.1488248121738436,1.459390151450038,0.5078172762542965,1.348457743364654,2.6,0.26,1.9651454198360443,1.4573281435817478,0.25685296310260886,1.176511668139394,1.35,0.27,1.71201434597373,1.4551613828711212,13.811193466186523,0.016929402947425842,80
NPO,143.7018644809723,2,forget05,1e-05,1.8374011688232421,0.14320745640993118,Llama-2-7b-chat-hf,0.4148597442309635,4,1e-05,retain95,Llama-2-7b-chat-hf_forget05_retain95_NPO_seed2_fb2_pb4_full_65479_22,2,0.3836097584390337,results/piper_pi_probe/Llama-2-7b-chat-hf_forget05_retain95_NPO_seed2_fb2_pb4_full_65479_22/summary.json,0.7708114368736745,1.419507158747388,6.3999999999999995,0.32,2.6082328510284425,1.837421414154768,0.6606817046433686,1.360083712956574,3.5999999999999996,0.36,2.495482004880905,1.8348003002375364,0.43050364627242077,1.235240884043852,1.7499999999999998,0.35,2.260558179616928,1.8300545333445073,13.798279762268066,0.016420630738139153,80
NPO,206.87407326698303,2,forget05,1e-05,1.849966028690338,0.2993826612867415,Llama-2-7b-chat-hf,0.8617749769910348,8,1e-05,retain95,Llama-2-7b-chat-hf_forget05_retain95_NPO_seed2_fb2_pb8_full_65481_23,2,0.8076066864267456,results/piper_pi_probe/Llama-2-7b-chat-hf_forget05_retain95_NPO_seed2_fb2_pb8_full_65481_23/summary.json,1.9287064344942568,2.0424398094953786,17.599999999999998,0.88,3.778891372680664,1.850184938186407,1.4052042672306297,1.7606203665102924,7.6,0.76,3.252649233341217,1.8474449661105872,0.9702485740751028,1.52651535402261,4.1,0.82,2.8130221354961393,1.8427735614210365,13.955879211425781,0.016473080962896347,80
GradAscent,127.21365714073181,1,forget10,1e-06,0.060533277064561845,0.0031591585725545884,Llama-2-7b-chat-hf,0.6663289126151062,4,1e-06,retain90,Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed0_fb1_pb4_full_65610_60,0,0.6748075312301249,results/piper_pi_probe/Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed0_fb1_pb4_full_65610_60/summary.json,0.08361932407915591,2.361338639727551,10.4,0.52,0.14504366159439086,0.06142433751523495,0.06479431294351817,2.068729957446071,5.0,0.5,0.12542170763015748,0.0606273946866393,0.04406373759359121,1.7266848892189206,2.7,0.54,0.10470038801431655,0.060636650420725344,-0.43745434284210205,-0.6571016907691956,40
GradAscent,190.65777325630188,1,forget10,1e-06,0.06099593460559845,0.0020874418318271638,Llama-2-7b-chat-hf,0.5106256886682958,8,1e-06,retain90,Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed0_fb1_pb8_full_65615_61,0,0.5622151128604513,results/piper_pi_probe/Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed0_fb1_pb8_full_65615_61/summary.json,0.0726775756686926,2.172998817990021,8.0,0.4,0.13463635563850404,0.061958779969811445,0.052137351022660726,1.8544208249960357,4.3999999999999995,0.44,0.11315804421901703,0.0610206931963563,0.03789692141860723,1.6207016242665238,2.55,0.51,0.098951895236969,0.061054973818361766,-0.43602946400642395,-0.6362453103065491,40
GradAscent,124.46747899055481,2,forget10,1e-06,0.06888208669424058,0.0017727614268660545,Llama-2-7b-chat-hf,0.44693110589022944,4,1e-06,retain90,Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed0_fb2_pb4_full_65616_62,0,0.4757216468865875,results/piper_pi_probe/Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed0_fb2_pb4_full_65616_62/summary.json,0.0681341808617115,1.9754792503265746,7.199999999999999,0.36,0.13798105955123902,0.06984687868952752,0.056953532229363904,1.8250671604685922,4.199999999999999,0.42,0.12598249733448028,0.06902896510511637,0.03975043859779835,1.5762520689445108,2.55,0.51,0.10873142927885056,0.0689809906810522,-0.35476386547088623,-0.4917929768562317,40
GradAscent,186.6039366722107,2,forget10,1e-06,0.06876465889811516,0.0013865791819989682,Llama-2-7b-chat-hf,0.38130240698178475,8,1e-06,retain90,Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed0_fb2_pb8_full_65617_63,0,0.42345721382885526,results/piper_pi_probe/Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed0_fb2_pb8_full_65617_63/summary.json,0.05759621917009353,1.8259267223147346,5.6000000000000005,0.28,0.1273314845561981,0.06973526538610458,0.04468393163979052,1.648301351675968,3.1999999999999997,0.32,0.11360856294631957,0.06892463130652905,0.036443240153044454,1.529086240855518,2.3499999999999996,0.47,0.10532282412052155,0.06887958396747709,-0.35444608330726624,-0.4887503683567047,40
GradAscent,100.62617039680481,1,forget10,1e-06,0.052776700645685196,0.0017867135107517242,Llama-2-7b-chat-hf,0.4371885843680593,4,1e-06,retain90,Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed1_fb1_pb4_full_65618_64,1,0.4769559238236953,results/piper_pi_probe/Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed1_fb1_pb4_full_65618_64/summary.json,0.07317500369250773,2.3981237948017258,8.0,0.4,0.12551300406455992,0.05233800037205219,0.05147833520323038,1.9795044583247392,4.8,0.48,0.10403382360935211,0.05255548840612173,0.035551092829555264,1.6718730681767995,2.8000000000000003,0.56,0.08846449941396713,0.05291340658441186,-0.5057384967803955,-0.5736219882965088,40
GradAscent,189.1012749671936,1,forget10,1e-06,0.05297335866093635,0.00165304646641016,Llama-2-7b-chat-hf,0.41422758012039074,8,1e-06,retain90,Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed1_fb1_pb8_full_65620_65,1,0.45808311233244925,results/piper_pi_probe/Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed1_fb1_pb8_full_65620_65/summary.json,0.07371386637389661,2.404163267603415,9.6,0.48,0.126210515499115,0.052496649125218384,0.04873181514143944,1.9245039054635598,4.3999999999999995,0.44,0.10144312858581543,0.05271131344437599,0.034245867309719326,1.6451879280468011,2.75,0.55,0.08732477009296417,0.05307890278324485,-0.5065335631370544,-0.568275511264801,40
GradAscent,99.7249550819397,2,forget10,1e-06,0.06416988945007324,0.0012024605348706246,Llama-2-7b-chat-hf,0.3143863757196476,4,1e-06,retain90,Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed1_fb2_pb4_full_65622_66,1,0.3716321745286981,results/piper_pi_probe/Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed1_fb2_pb4_full_65622_66/summary.json,0.05963378854393958,1.9379288277115845,6.3999999999999995,0.32,0.12321408033370972,0.06358029178977014,0.047762722104787825,1.7469192886777585,3.4,0.34,0.11170901834964753,0.0639462962448597,0.034760399118065846,1.540308442520423,2.3499999999999996,0.47,0.09909476146101952,0.06433436234295367,-0.5387328863143921,-0.4550677537918091,40
GradAscent,150.39222288131714,2,forget10,1e-06,0.06460986769199371,0.00136363497748971,Llama-2-7b-chat-hf,0.35878259725906925,8,1e-06,retain90,Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed1_fb2_pb8_full_65625_67,1,0.42954661418645673,results/piper_pi_probe/Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed1_fb2_pb8_full_65625_67/summary.json,0.08283340232968331,2.2946272441016182,8.799999999999999,0.44,0.14681583642959595,0.06398243409991264,0.05941969935297965,1.9230079711269104,4.8,0.48,0.12379584908485412,0.06437614973187447,0.03764426738098263,1.5808511638408602,2.6,0.52,0.10245306819677352,0.06480880081579089,-0.5402659177780151,-0.4523712396621704,40
GradAscent,126.08919167518616,1,forget10,1e-06,0.04899831753969192,0.000263547845184803,Llama-2-7b-chat-hf,0.06905038951856704,4,1e-06,retain90,Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed2_fb1_pb4_full_65626_68,2,0.016760227040908165,results/piper_pi_probe/Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed2_fb1_pb4_full_65626_68/summary.json,0.03723506823182107,1.7626959033388971,4.0,0.2,0.08605540156364441,0.04882033333182334,0.021791048987209807,1.4462659996930192,2.4,0.24,0.07062078058719636,0.04882973159998655,0.01205497383102775,1.2455558308761496,1.7999999999999998,0.36,0.06114757239818573,0.04909259856715798,-0.26944276690483093,-0.5089040398597717,40
GradAscent,189.8213655948639,1,forget10,1e-06,0.049265507072210314,0.0009075164757668972,Llama-2-7b-chat-hf,0.2541175996425273,8,1e-06,retain90,Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed2_fb1_pb8_full_65639_69,2,0.27018309673238694,results/piper_pi_probe/Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed2_fb1_pb8_full_65639_69/summary.json,0.04451142372786998,1.9067349239355786,5.6000000000000005,0.28,0.09360121011734009,0.049089786389470105,0.03403962287604809,1.694160335998614,3.1999999999999997,0.32,0.08307674169540405,0.04903711881935596,0.019303889417648316,1.3910550140319742,2.15,0.43,0.06866750508546829,0.04936361566781997,-0.2720125913619995,-0.5177978873252869,40
GradAscent,99.7245237827301,2,forget10,1e-06,0.08176678481698037,0.0007994349077343941,Llama-2-7b-chat-hf,0.2031796537809678,4,1e-06,retain90,Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed2_fb2_pb4_full_65640_70,2,0.20233655334621337,results/piper_pi_probe/Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed2_fb2_pb4_full_65640_70/summary.json,0.07438806893527507,1.9149109623563072,4.0,0.2,0.1556944167613983,0.08130634782612324,0.05453124232888221,1.6704381979766971,3.1999999999999997,0.32,0.135867959856987,0.08133671752810478,0.03259815534055231,1.397898151892367,2.15,0.43,0.11452403306961059,0.08192587772905828,-0.37606608867645264,-0.9271160960197449,40
GradAscent,151.74884152412415,2,forget10,1e-06,0.08186458146572113,0.0014642692506313323,Llama-2-7b-chat-hf,0.36002665883638774,8,1e-06,retain90,Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed2_fb2_pb8_full_65228_71,2,0.3971226860216886,results/piper_pi_probe/Llama-2-7b-chat-hf_forget10_retain90_GradAscent_seed2_fb2_pb8_full_65228_71/summary.json,0.08705471975803375,2.069311999506486,5.6000000000000005,0.28,0.16846661806106566,0.08141189830303192,0.06890213017463684,1.8466004017118616,4.3999999999999995,0.44,0.15028896868228914,0.0813868385076523,0.051554491571337,1.627947877533923,2.55,0.51,0.13365444511175156,0.08209995354041456,-0.37404143810272217,-0.9227477312088013,40
NPO,143.37908053398132,1,forget10,1e-05,1.3964790570735932,0.2400568661391735,Llama-2-7b-chat-hf,0.8226079538328452,4,1e-05,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_seed0_fb1_pb4_full_65484_24,0,0.7846808347233389,results/piper_pi_probe/Llama-2-7b-chat-hf_forget10_retain90_NPO_seed0_fb1_pb4_full_65484_24/summary.json,1.3996151808679105,1.9926546462291643,11.999999999999998,0.6,2.809587104320526,1.4099719234526156,1.1316679732695218,1.8101919314803963,6.6,0.66,2.528457955121994,1.396789981852472,0.7231032473742962,1.5160739633653475,3.35,0.67,2.1242652875185013,1.401162040144205,13.893474578857422,0.05786712467670441,80
NPO,204.61180663108826,1,forget10,1e-05,1.398943576812744,0.2367076016329229,Llama-2-7b-chat-hf,0.8877825469466321,8,1e-05,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_seed0_fb1_pb8_full_65487_25,0,0.8295558302233208,results/piper_pi_probe/Llama-2-7b-chat-hf_forget10_retain90_NPO_seed0_fb1_pb8_full_65487_25/summary.json,1.752337367552519,2.2403158621157413,17.599999999999998,0.88,3.1651527810096742,1.4128154134571553,1.2343663626506922,1.8817336461384817,7.3999999999999995,0.74,2.6342974734306335,1.3999311107799413,0.8580081903517245,1.6110935802272632,4.1,0.82,2.2620618706941604,1.404053680342436,13.881933212280273,0.04467002674937248,80
NPO,143.29545187950134,2,forget10,1e-05,1.459686649441719,0.23335720893740655,Llama-2-7b-chat-hf,0.7368133087730432,4,1e-05,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_seed0_fb2_pb4_full_65489_26,0,0.7086865467461869,results/piper_pi_probe/Llama-2-7b-chat-hf_forget10_retain90_NPO_seed0_fb2_pb4_full_65489_26/summary.json,1.1524125209987164,1.782576383217065,8.0,0.4,2.6250004315376283,1.472587910538912,0.9259759197130799,1.6345924988714131,5.6000000000000005,0.56,2.385142111182213,1.459166191469133,0.6617230279713868,1.4516852533110325,3.05,0.61,2.1267321756482125,1.4650091476768257,13.923864364624023,0.40820395946502686,80
NPO,209.02231788635254,2,forget10,1e-05,1.4664582031965256,0.3035652039423585,Llama-2-7b-chat-hf,0.9064043737443126,8,1e-05,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_seed0_fb2_pb8_full_65492_27,0,0.8405599702398809,results/piper_pi_probe/Llama-2-7b-chat-hf_forget10_retain90_NPO_seed0_fb2_pb8_full_65492_27/summary.json,1.7071772737324238,2.1535701919157497,17.599999999999998,0.88,3.187084856033325,1.4799075823009014,1.2748338787153366,1.8693580782018027,8.399999999999999,0.84,2.741242152452469,1.4664082737371325,0.8261623109370468,1.5612562752041932,4.05,0.81,2.298149970471859,1.471987659534812,13.922962188720703,0.3805301785469055,80
NPO,146.4538233280182,1,forget10,1e-05,1.439695609241724,0.2637568848058581,Llama-2-7b-chat-hf,0.8647169762191642,4,1e-05,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_seed1_fb1_pb4_full_65494_28,1,0.7600374401497605,results/piper_pi_probe/Llama-2-7b-chat-hf_forget10_retain90_NPO_seed1_fb1_pb4_full_65494_28/summary.json,1.6443058923691511,2.1480463518802497,17.599999999999998,0.88,3.0765702688694,1.4322643765002487,1.0581568018943068,1.7348573506097142,7.199999999999999,0.72,2.49810538649559,1.4399485846012832,0.6820623054094612,1.4725698528863589,3.4499999999999997,0.69,2.1253670385479926,1.4433047331385314,13.707250595092773,0.1477545201778412,80
NPO,207.5774486064911,1,forget10,1e-05,1.4222432443201543,0.09234311078488827,Llama-2-7b-chat-hf,0.49032449503725994,8,1e-05,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_seed1_fb1_pb8_full_65499_29,1,0.39970710282841126,results/piper_pi_probe/Llama-2-7b-chat-hf_forget10_retain90_NPO_seed1_fb1_pb8_full_65499_29/summary.json,1.106192354092002,1.7816396508106973,9.6,0.48,2.5214127218723297,1.4152203677803277,0.6624337667733429,1.465307463512266,3.4,0.34,2.086081179976463,1.4236474132031203,0.37867234102264025,1.2656242034442684,2.05,0.41,1.804266605824232,1.4255942648015918,13.702400207519531,0.12218508124351501,80
NPO,142.69397521018982,2,forget10,1e-05,1.578346943050623,0.5359655129462481,Llama-2-7b-chat-hf,0.822477256798546,4,1e-05,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_seed1_fb2_pb4_full_65502_30,1,0.6218332713330853,results/piper_pi_probe/Llama-2-7b-chat-hf_forget10_retain90_NPO_seed1_fb2_pb4_full_65502_30/summary.json,1.522962986263633,1.9688896872967323,17.599999999999998,0.88,3.0948271584510803,1.5718641721874473,0.9888881651371717,1.626118719723294,6.6,0.66,2.5682821905612947,1.579394025424123,0.5910419793345034,1.3737458453364768,2.8499999999999996,0.57,2.1724427807331086,1.5814008013986052,13.713188171386719,0.12678353488445282,80
NPO,206.80409502983093,2,forget10,1e-05,1.4665318686068058,0.48352791080623864,Llama-2-7b-chat-hf,0.7814735081450843,8,1e-05,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_seed1_fb2_pb8_full_65506_31,1,0.5609627878511513,results/piper_pi_probe/Llama-2-7b-chat-hf_forget10_retain90_NPO_seed1_fb2_pb8_full_65506_31/summary.json,1.5064558016031984,2.032228041445528,18.4,0.92,2.9658773064613344,1.459421504858136,0.9686301643103361,1.660557122910663,5.999999999999999,0.6,2.4350138133764268,1.4663836490660906,0.5662582426764073,1.3852809030658573,2.7,0.54,2.0359865322709085,1.4697282895945012,13.819917678833008,0.1338399052619934,80
