method,tuning_tag,BUS,BUS,BUS_Lite,MYTOFU_Mem,MYTOFU_Utility,MYTOFU_Utility_Lite,extraction_strength,exact_memorization,forget_Q_A_Prob,forget_Q_A_PARA_Prob,forget_truth_ratio,retain_Q_A_Prob,retain_Q_A_ROUGE,retain_truth_ratio,task_name,summary_file
NPO_sago,paper_b0p1_a1_g1_lr5em6_e3,0.09936965812451318,0.09936965812451318,0.09948464185640667,0.05336818296133006,0.7198844098211463,0.732145145061776,0.8495167806837202,0.9845845595002174,0.9306849434971809,0.08287092340178788,0.5736302453896733,0.9816798972232001,0.5837586249610821,0.6965549488105275,mytofu_Llama-3.2-1B-Instruct_NPO_sago_paper_b0p1_a1_g1_lr5em6_e3_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_NPO_sago_paper_b0p1_a1_g1_lr5em6_e3_from_full_e10/evals_final/MYTOFU_SUMMARY.json
GradDiff,paper_none_a1_g0p5_lr5em6_e3,0.09347049446869582,0.09347049446869582,0.09354453211609469,0.05001548508403317,0.7125965152717234,0.7213011383533139,0.8671093732763129,0.9855104848742485,0.9283738106489181,0.08329112944193184,0.5733725660731326,0.9813804713743074,0.5701923241121725,0.6958026967341513,mytofu_Llama-3.2-1B-Instruct_GradDiff_paper_none_a1_g0p5_lr5em6_e3_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_GradDiff_paper_none_a1_g0p5_lr5em6_e3_from_full_e10/evals_final/MYTOFU_SUMMARY.json
GradDiff,paper_none_a2_g1_lr5em6_e3,0.09347049446869582,0.09347049446869582,0.09354453211609469,0.05001548508403317,0.7125965152717234,0.7213011383533139,0.8671093732763129,0.9855104848742485,0.9283738106489181,0.08329112944193184,0.5733725660731326,0.9813804713743074,0.5701923241121725,0.6958026967341513,mytofu_Llama-3.2-1B-Instruct_GradDiff_paper_none_a2_g1_lr5em6_e3_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_GradDiff_paper_none_a2_g1_lr5em6_e3_from_full_e10/evals_final/MYTOFU_SUMMARY.json
CEU,paper_i4_lr5em6_e3,0.09096934813850273,0.09096934813850273,0.09118834426074839,0.048575170883631745,0.714909591629252,0.7429539177466729,0.8552750629934899,0.9860808089375496,0.9207558542490005,0.11758117182180286,0.5935674892772538,0.9740167026008878,0.6004994132596471,0.6647266389673263,mytofu_Llama-3.2-1B-Instruct_CEU_paper_i4_lr5em6_e3_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_CEU_paper_i4_lr5em6_e3_from_full_e10/evals_final/MYTOFU_SUMMARY.json
UNDIAL,paper_b5_a0_g1_lr5em6_e3,0.08990746546493088,0.08990746546493088,0.08977971526867214,0.047917206557941135,0.7268690137819126,0.7105215272178063,0.8443866214195161,0.986434257030487,0.9355262130498886,0.2799013926531188,0.4864806411018018,0.9851097092032433,0.5556424758318014,0.7619295506256623,mytofu_Llama-3.2-1B-Instruct_UNDIAL_paper_b5_a0_g1_lr5em6_e3_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_UNDIAL_paper_b5_a0_g1_lr5em6_e3_from_full_e10/evals_final/MYTOFU_SUMMARY.json
GradDiff_sago,paper_a1_g1_lr5em6_e3,0.08878495937639008,0.08878495937639008,0.08885301830178027,0.0473223015945804,0.7170245767353929,0.7260066823551942,0.8798661300330697,0.9862602338194847,0.9409628570079803,0.07846017279662192,0.5719384545882267,0.9820436515978405,0.5758673881354508,0.6997110217679093,mytofu_Llama-3.2-1B-Instruct_GradDiff_sago_paper_a1_g1_lr5em6_e3_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_GradDiff_sago_paper_a1_g1_lr5em6_e3_from_full_e10/evals_final/MYTOFU_SUMMARY.json
SimNPO,paper_b1_g0p125_a1_lr5em6_e3,0.08341777555690458,0.08341777555690458,0.08326088791523845,0.04426895159746376,0.7212354319203302,0.6984766997488624,0.8472217441110462,0.9876017674803734,0.9457813560962677,0.2510936278034933,0.4503710777330644,0.9870642013847828,0.5404620588761918,0.7715123960479403,mytofu_Llama-3.2-1B-Instruct_SimNPO_paper_b1_g0p125_a1_lr5em6_e3_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_SimNPO_paper_b1_g0p125_a1_lr5em6_e3_from_full_e10/evals_final/MYTOFU_SUMMARY.json
SimNPO_pcgrad,paper_b4p5_g0p125_a1_lr5em6_e3,0.07344653010610246,0.07344653010610246,0.07332357022624499,0.03869572429320662,0.7204373660604855,0.697491027620351,0.849073595962898,0.9893147297203541,0.9480613052845002,0.25209197724761906,0.4508538378835499,0.9871827649573485,0.5392472948140014,0.7711784387098153,mytofu_Llama-3.2-1B-Instruct_SimNPO_pcgrad_paper_b4p5_g0p125_a1_lr5em6_e3_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_SimNPO_pcgrad_paper_b4p5_g0p125_a1_lr5em6_e3_from_full_e10/evals_final/MYTOFU_SUMMARY.json
SimNPO,paper_b2_g0p125_a1_lr5em6_e3,0.06924840789755524,0.06924840789755524,0.0692868877631362,0.036376941432349354,0.7186031285299764,0.7269825841557881,0.9006197185498159,0.9896383121609688,0.948320297896862,0.07388386684469879,0.5667726901301103,0.981855389050075,0.5771613936627229,0.7024106663229626,mytofu_Llama-3.2-1B-Instruct_SimNPO_paper_b2_g0p125_a1_lr5em6_e3_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_SimNPO_paper_b2_g0p125_a1_lr5em6_e3_from_full_e10/evals_final/MYTOFU_SUMMARY.json
SimNPO_pcgrad,paper_b2_g0p125_a1_lr5em6_e3,0.06806991126568544,0.06806991126568544,0.06810744664144655,0.035726596072250955,0.7188011612307627,0.7272660856748643,0.9006197185498159,0.9898487493395806,0.9487986013293266,0.0749568632338196,0.5667225124859042,0.9817425764032772,0.5775578937944896,0.7024490226673525,mytofu_Llama-3.2-1B-Instruct_SimNPO_pcgrad_paper_b2_g0p125_a1_lr5em6_e3_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_SimNPO_pcgrad_paper_b2_g0p125_a1_lr5em6_e3_from_full_e10/evals_final/MYTOFU_SUMMARY.json
SimNPO,paper_b8_g0p125_a1_lr5em6_e3,0.06308960057758414,0.06308960057758414,0.06299599291806607,0.03299076768579446,0.7197169038387397,0.696116769347411,0.8704277626295648,0.9909398861229419,0.9501648761332036,0.25101600810594393,0.45034063059520746,0.9871853123108546,0.5376054588199014,0.7720669849870215,mytofu_Llama-3.2-1B-Instruct_SimNPO_paper_b8_g0p125_a1_lr5em6_e3_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_SimNPO_paper_b8_g0p125_a1_lr5em6_e3_from_full_e10/evals_final/MYTOFU_SUMMARY.json
SimNPO,paper_b4p5_g0p125_a1_lr5em6_e3,0.06277842621218546,0.06277842621218546,0.06280484295584633,0.03282843801574528,0.7159817968028032,0.7229175957571589,0.9006197185498159,0.9907746762037277,0.9495594680309296,0.07431419773492962,0.5662847301108791,0.9818217158317566,0.5720652973690743,0.7025019416684064,mytofu_Llama-3.2-1B-Instruct_SimNPO_paper_b4p5_g0p125_a1_lr5em6_e3_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_SimNPO_paper_b4p5_g0p125_a1_lr5em6_e3_from_full_e10/evals_final/MYTOFU_SUMMARY.json
SimNPO_sago,paper_b2_g0p125_a1_lr5em6_e3,0.06275075348625482,0.06275075348625482,0.06266396854910826,0.03279790228005827,0.7233940718149112,0.7010101210427129,0.891170516252753,0.9908791981637478,0.9571872018277645,0.2480356133688474,0.44475276523112817,0.9870305880904198,0.5435119269077954,0.7727429762629789,mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_paper_b2_g0p125_a1_lr5em6_e3_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_paper_b2_g0p125_a1_lr5em6_e3_from_full_e10/evals_final/MYTOFU_SUMMARY.json
SatImp,paper_b10_1_a0p1_g0p1_lr5em6_e3,0.05938596709071206,0.05938596709071206,0.0593062323603738,0.03097258027545543,0.7187173074480084,0.6960655652561238,0.891170516252753,0.9914360150694848,0.9553699240088462,0.25871648330939934,0.4567343735131507,0.9877979551752408,0.5373629040249085,0.7687515661599907,mytofu_Llama-3.2-1B-Instruct_SatImp_paper_b10_1_a0p1_g0p1_lr5em6_e3_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_SatImp_paper_b10_1_a0p1_g0p1_lr5em6_e3_from_full_e10/evals_final/MYTOFU_SUMMARY.json
SimNPO_sago,paper_b4p5_g0p125_a1_lr5em6_e3,0.05901531020864351,0.05901531020864351,0.05893923620778694,0.030762047461228133,0.723629956600927,0.7014277303680073,0.891170516252753,0.9915041975677014,0.9577412463724613,0.24841093995200936,0.4462810919844076,0.9870350487530232,0.5440128129613129,0.7725359742283994,mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_paper_b4p5_g0p125_a1_lr5em6_e3_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_SimNPO_sago_paper_b4p5_g0p125_a1_lr5em6_e3_from_full_e10/evals_final/MYTOFU_SUMMARY.json
SatImp,paper_b5_1_a0p1_g0p1_lr5em6_e3,0.05659814508614878,0.05659814508614878,0.05653252389831858,0.0294513934325707,0.7232769333959119,0.7024375043488754,0.891170516252753,0.9918989785015583,0.9545415014028549,0.25804621236457026,0.4563152671151222,0.9877719899018605,0.5450039763598663,0.7688992749885479,mytofu_Llama-3.2-1B-Instruct_SatImp_paper_b5_1_a0p1_g0p1_lr5em6_e3_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_SatImp_paper_b5_1_a0p1_g0p1_lr5em6_e3_from_full_e10/evals_final/MYTOFU_SUMMARY.json
GradAscent,paper_lr2em6_e1,0.05416836019850592,0.05416836019850592,0.05419849748494521,0.028141322471616062,0.720985806621904,0.7318183697302232,0.9205801928581163,0.9920720681548119,0.9554248943924903,0.07551971713546664,0.5708933955033093,0.9818348565271923,0.5832885501501278,0.7002550957504747,mytofu_Llama-3.2-1B-Instruct_GradAscent_paper_lr2em6_e1_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_GradAscent_paper_lr2em6_e1_from_full_e10/evals_final/MYTOFU_SUMMARY.json
GradAscent,paper_lr5em6_e1,0.05415591314814074,0.05415591314814074,0.05418452339933623,0.028137619739519594,0.719010785924053,0.7292350836055349,0.9205801928581163,0.9920720681548119,0.95236846357584,0.07671768022701145,0.5740556298470182,0.9818043016961643,0.5800238992127285,0.6993988335294142,mytofu_Llama-3.2-1B-Instruct_GradAscent_paper_lr5em6_e1_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_GradAscent_paper_lr5em6_e1_from_full_e10/evals_final/MYTOFU_SUMMARY.json
GradAscent,paper_lr1em6_e1,0.05414853431723276,0.05414853431723276,0.05416986109137935,0.028140278769094192,0.7146989937294426,0.7222047463523483,0.9205801928581163,0.9920720681548119,0.9554429620504379,0.07612182488664984,0.5717326660955413,0.9817580570067678,0.5711945826097317,0.7001459942936766,mytofu_Llama-3.2-1B-Instruct_GradAscent_paper_lr1em6_e1_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_GradAscent_paper_lr1em6_e1_from_full_e10/evals_final/MYTOFU_SUMMARY.json
GradAscent,paper_lr1em6_e2,0.05414691599459771,0.05414691599459771,0.05417103609128687,0.028136840906148698,0.7163568025305409,0.7248971184214762,0.9205801928581163,0.9920720681548119,0.9553019404411316,0.07584386288654059,0.574953450575741,0.9818081170320511,0.5745530733253653,0.6998659754604448,mytofu_Llama-3.2-1B-Instruct_GradAscent_paper_lr1em6_e2_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_GradAscent_paper_lr1em6_e2_from_full_e10/evals_final/MYTOFU_SUMMARY.json
SatImp,paper_b5_1_a0p5_g0p1_lr5em6_e3,0.05310309831395253,0.05310309831395253,0.05303616462663636,0.027568881703558774,0.719525311771336,0.6957311558143499,0.891170516252753,0.9924671605229378,0.9558490574359894,0.2506893843790749,0.44928182152183166,0.987201705078284,0.5371407575034408,0.7723547077737948,mytofu_Llama-3.2-1B-Instruct_SatImp_paper_b5_1_a0p5_g0p1_lr5em6_e3_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_SatImp_paper_b5_1_a0p5_g0p1_lr5em6_e3_from_full_e10/evals_final/MYTOFU_SUMMARY.json
SatImp,paper_b5_1_a1_g0p1_lr5em6_e3,0.05170691228594626,0.05170691228594626,0.051638996118077714,0.026821439098397997,0.7163627164462812,0.6911744978373796,0.9030455162527531,0.9926291972398757,0.9559683449566364,0.250938875504653,0.44899738217093327,0.9870955295860767,0.5317587298089133,0.7726796806008518,mytofu_Llama-3.2-1B-Instruct_SatImp_paper_b5_1_a1_g0p1_lr5em6_e3_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_SatImp_paper_b5_1_a1_g0p1_lr5em6_e3_from_full_e10/evals_final/MYTOFU_SUMMARY.json
SimNPO,paper_b4p5_g0p0625_a1_lr5em6_e3,0.04867250756202753,0.04867250756202753,0.048688583055495116,0.02519060999887577,0.7175520760711607,0.7246061317283023,0.9205801928581163,0.992997995018959,0.9533137291669845,0.0731011183001101,0.5657660988051901,0.9819508778197424,0.5741387392933843,0.7038481240242748,mytofu_Llama-3.2-1B-Instruct_SimNPO_paper_b4p5_g0p0625_a1_lr5em6_e3_from_full_e10,saves/unlearn_paper_tuned/mytofu_Llama-3.2-1B-Instruct_SimNPO_paper_b4p5_g0p0625_a1_lr5em6_e3_from_full_e10/evals_final/MYTOFU_SUMMARY.json
