backbone,cost_elapsed_seconds,cost_pi_seconds,cost_ref_kl_precompute_seconds,cost_ref_logprob_samples,cost_train_seconds,forget_batch_size,forget_count,forget_mean_answer_prob_delta,forget_mean_base_loss,forget_mean_damage,forget_mean_final_loss,forget_sample_size,forget_split,gradient_checkpointing,kl_lambda,learning_rate,local_method_selection_count,local_method_selection_mean_answer_prob_delta,local_method_selection_mean_base_loss,local_method_selection_mean_damage,local_method_selection_mean_final_loss,local_pi_topk_count,local_pi_topk_mean_answer_prob_delta,local_pi_topk_mean_base_loss,local_pi_topk_mean_damage,local_pi_topk_mean_final_loss,local_random_topk_count,local_random_topk_mean_answer_prob_delta,local_random_topk_mean_base_loss,local_random_topk_mean_damage,local_random_topk_mean_final_loss,local_semantic_topk_count,local_semantic_topk_mean_answer_prob_delta,local_semantic_topk_mean_base_loss,local_semantic_topk_mean_damage,local_semantic_topk_mean_final_loss,method,model_name,npo_beta,optimizer,probe_batches,probe_learning_rate,retain_all_count,retain_all_mean_answer_prob_delta,retain_all_mean_base_loss,retain_all_mean_damage,retain_all_mean_final_loss,retain_candidate_size,retain_split,run,seed,selection_method_count,selection_pi_count,selection_pi_random_overlap_rate,selection_pi_semantic_overlap_rate,selection_random_count,selection_semantic_count,selection_semantic_random_overlap_rate,summary_path,topk_count,topk_frac,train_first_local_kl_loss,train_first_npo_loss,train_first_step,train_first_total_loss,train_last_local_kl_loss,train_last_npo_loss,train_last_step,train_last_total_loss,train_steps
NPO,189.37936544418335,28.773250102996826,1.82832670211792,50,53.559266090393066,1,128,-0.4814731299004667,0.45028283179271966,1.4994725947035477,1.9497554264962673,128,forget10,True,1.0,1e-05,50,-0.36708450655776664,0.9466656625270844,2.5687973845005034,3.515463047027588,50,-0.36708450655776664,0.9466656625270844,2.5687973845005034,3.515463047027588,50,-0.45969742417057935,0.4827517464756966,1.4604038092494012,1.9431555557250977,50,-0.45406817100812624,0.5322937923669815,1.593297445178032,2.1255912375450134,pi_local_kl,Llama-2-7b-chat-hf,0.1,paged_adamw_32bit,64,1e-05,500,-0.4640073846334104,0.48836109206080436,1.5019609747231006,1.990322066783905,500,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_pi_local_kl_lambda1.0_seed2_66604_38,2,50,50,0.1,0.12,50,50,0.16,results/piper_intervention/Llama-2-7b-chat-hf_forget10_retain90_NPO_pi_local_kl_lambda1.0_seed2_66604_38/summary.json,50,0.1,-8.153546815492518e-08,13.930416107177734,1,13.930416107177734,0.007278174161911011,0.16561977565288544,80,0.17289794981479645,80
NPO,189.4798674583435,28.535983085632324,1.924807071685791,50,54.21600699424744,1,128,-0.45665696604598466,0.4619713416323066,1.4090004051104188,1.8709717467427254,128,forget10,True,0.1,1e-05,50,-0.40755528372612626,0.5332967060804367,1.4048957294225692,1.938192435503006,50,-0.35164895748407615,0.9871691691875458,2.747677298784256,3.734846467971802,50,-0.40755528372612626,0.5332967060804367,1.4048957294225692,1.938192435503006,50,-0.42841231373970473,0.5664774742722511,1.6329464849829674,2.1994239592552187,random_local_kl,Llama-2-7b-chat-hf,0.1,paged_adamw_32bit,64,1e-05,500,-0.43087528935255043,0.5047782109975815,1.3921524819135667,1.896930692911148,500,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_random_local_kl_lambda0.1_seed0_66620_4,0,50,50,0.16,0.18,50,50,0.08,results/piper_intervention/Llama-2-7b-chat-hf_forget10_retain90_NPO_random_local_kl_lambda0.1_seed0_66620_4/summary.json,50,0.1,7.220955922093708e-07,13.887019157409668,1,13.887019157409668,0.002332085045054555,0.05204608663916588,80,0.05227929353713989,80
NPO,187.9288923740387,28.10632848739624,1.8634061813354492,50,53.9469313621521,1,128,-0.4688734147213277,0.44434846087824553,1.4016451557399705,1.845993616618216,128,forget10,True,0.1,1e-05,50,-0.44460359083730167,0.46840941935777664,1.3479782137274743,1.8163876330852509,50,-0.36247596850061703,0.956279507279396,2.6166554778814315,3.5729349851608276,50,-0.44460359083730167,0.46840941935777664,1.3479782137274743,1.8163876330852509,50,-0.4472652432662866,0.5476001426577568,1.6333541110157968,2.1809542536735536,random_local_kl,Llama-2-7b-chat-hf,0.1,paged_adamw_32bit,64,1e-05,500,-0.4525712570399911,0.4877548138797283,1.430969877511263,1.9187246913909912,500,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_random_local_kl_lambda0.1_seed1_66663_17,1,50,50,0.12,0.18,50,50,0.12,results/piper_intervention/Llama-2-7b-chat-hf_forget10_retain90_NPO_random_local_kl_lambda0.1_seed1_66663_17/summary.json,50,0.1,3.9782290173207e-07,13.699517250061035,1,13.699517250061035,0.12520094215869904,0.14621101319789886,80,0.1587311029434204,80
NPO,190.29904460906982,28.673382997512817,1.98630952835083,50,54.07255506515503,1,128,-0.5023845316159653,0.45028283179271966,1.7040290840668604,2.15431191585958,128,forget10,True,0.1,1e-05,50,-0.48307112411521275,0.4827517464756966,1.7099223467707634,2.19267409324646,50,-0.3868012502400783,0.9466656625270844,3.4309892094135286,4.377654871940613,50,-0.48307112411521275,0.4827517464756966,1.7099223467707634,2.19267409324646,50,-0.4810895709516156,0.5322937923669815,1.9351686853170396,2.467462477684021,random_local_kl,Llama-2-7b-chat-hf,0.1,paged_adamw_32bit,64,1e-05,500,-0.48810681092413205,0.48836109206080436,1.7638294856846333,2.2521905777454374,500,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_random_local_kl_lambda0.1_seed2_66712_30,2,50,50,0.1,0.12,50,50,0.16,results/piper_intervention/Llama-2-7b-chat-hf_forget10_retain90_NPO_random_local_kl_lambda0.1_seed2_66712_30/summary.json,50,0.1,-2.292121052960283e-06,13.930416107177734,1,13.930416107177734,0.32041314244270325,0.02397892251610756,80,0.056020237505435944,80
NPO,184.99428057670593,27.87217950820923,1.905350923538208,50,52.773998498916626,1,128,-0.4544673219410946,0.4619713416323066,1.3975039683282375,1.859475309960544,128,forget10,True,0.3,1e-05,50,-0.40007629512299026,0.5332967060804367,1.3760746020078658,1.9093713080883026,50,-0.3516264252419608,0.9871691691875458,2.746292897462845,3.733462066650391,50,-0.40007629512299026,0.5332967060804367,1.3760746020078658,1.9093713080883026,50,-0.42647653866970003,0.5664774742722511,1.6221511194109917,2.1886285936832426,random_local_kl,Llama-2-7b-chat-hf,0.1,paged_adamw_32bit,64,1e-05,500,-0.428042930209231,0.5047782109975815,1.378812012553215,1.8835902235507964,500,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_random_local_kl_lambda0.3_seed0_66621_5,0,50,50,0.16,0.18,50,50,0.08,results/piper_intervention/Llama-2-7b-chat-hf_forget10_retain90_NPO_random_local_kl_lambda0.3_seed0_66621_5/summary.json,50,0.1,7.220955922093708e-07,13.887019157409668,1,13.887019157409668,0.002000801730901003,0.05650435388088226,80,0.05710459500551224,80
NPO,190.4132764339447,28.519274711608887,1.9558289051055908,50,54.58731389045715,1,128,-0.4645706163304627,0.44434846087824553,1.378753122058697,1.8231015829369426,128,forget10,True,0.3,1e-05,50,-0.4343751844898964,0.46840941935777664,1.2972749397158623,1.7656843590736389,50,-0.3626124353252071,0.956279507279396,2.618340091109276,3.5746195983886717,50,-0.4343751844898964,0.46840941935777664,1.2972749397158623,1.7656843590736389,50,-0.443876744830622,0.5476001426577568,1.6149951818585395,2.1625953245162965,random_local_kl,Llama-2-7b-chat-hf,0.1,paged_adamw_32bit,64,1e-05,500,-0.4479999955552927,0.4877548138797283,1.4058556472361088,1.893610461115837,500,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_random_local_kl_lambda0.3_seed1_66686_18,1,50,50,0.12,0.18,50,50,0.12,results/piper_intervention/Llama-2-7b-chat-hf_forget10_retain90_NPO_random_local_kl_lambda0.3_seed1_66686_18/summary.json,50,0.1,3.9782290173207e-07,13.699517250061035,1,13.699517250061035,0.037339407950639725,0.15660682320594788,80,0.1678086519241333,80
NPO,205.69634795188904,28.334946870803833,1.9196960926055908,50,46.445939779281616,1,128,-0.4913943429632206,0.45028283179271966,1.6298337433254346,2.0801165751181543,128,forget10,True,0.3,1e-05,50,-0.4654760589021813,0.4827517464756966,1.582390806376934,2.0651425528526306,50,-0.3854896541898066,0.9466656625270844,3.370986663103104,4.317652325630188,50,-0.4654760589021813,0.4827517464756966,1.582390806376934,2.0651425528526306,50,-0.47171015760121493,0.5322937923669815,1.8577080196142197,2.390001811981201,random_local_kl,Llama-2-7b-chat-hf,0.1,paged_adamw_32bit,64,1e-05,500,-0.47645662833710584,0.48836109206080436,1.6814572332203388,2.169818325281143,500,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_random_local_kl_lambda0.3_seed2_66715_31,2,50,50,0.1,0.12,50,50,0.16,results/piper_intervention/Llama-2-7b-chat-hf_forget10_retain90_NPO_random_local_kl_lambda0.3_seed2_66715_31/summary.json,50,0.1,-2.292121052960283e-06,13.930416107177734,1,13.930415153503418,0.27029621601104736,0.03268517926335335,80,0.11377404630184174,80
NPO,192.6592197418213,28.858773708343506,1.993288278579712,50,55.22207307815552,1,128,-0.45007190803851405,0.4619713416323066,1.364892600569874,1.8268639422021806,128,forget10,True,1.0,1e-05,50,-0.38904617603489533,0.5332967060804367,1.3283934909105302,1.8616901969909667,50,-0.35067074038414003,0.9871691691875458,2.7099759018421175,3.697145071029663,50,-0.38904617603489533,0.5332967060804367,1.3283934909105302,1.8616901969909667,50,-0.42251120679641346,0.5664774742722511,1.593648107945919,2.16012558221817,random_local_kl,Llama-2-7b-chat-hf,0.1,paged_adamw_32bit,64,1e-05,500,-0.4219168848804789,0.5047782109975815,1.3482885998487473,1.8530668108463286,500,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_random_local_kl_lambda1.0_seed0_66622_6,0,50,50,0.16,0.18,50,50,0.08,results/piper_intervention/Llama-2-7b-chat-hf_forget10_retain90_NPO_random_local_kl_lambda1.0_seed0_66622_6/summary.json,50,0.1,7.220955922093708e-07,13.887019157409668,1,13.887020111083984,0.0015045246109366417,0.08182170987129211,80,0.08332623541355133,80
NPO,191.17629551887512,28.680418014526367,1.937044620513916,50,54.881959676742554,1,128,-0.4565733489928717,0.44434846087824553,1.3337676521623507,1.7781161130405962,128,forget10,True,1.0,1e-05,50,-0.4195680893751426,0.46840941935777664,1.2268334433436394,1.695242862701416,50,-0.36042514020993893,0.956279507279396,2.552989816069603,3.509269323348999,50,-0.4195680893751426,0.46840941935777664,1.2268334433436394,1.695242862701416,50,-0.4365798895579011,0.5476001426577568,1.5600633254647256,2.107663468122482,random_local_kl,Llama-2-7b-chat-hf,0.1,paged_adamw_32bit,64,1e-05,500,-0.4383929264648239,0.4877548138797283,1.3511737461388111,1.8389285600185394,500,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_random_local_kl_lambda1.0_seed1_66688_19,1,50,50,0.12,0.18,50,50,0.12,results/piper_intervention/Llama-2-7b-chat-hf_forget10_retain90_NPO_random_local_kl_lambda1.0_seed1_66688_19/summary.json,50,0.1,3.9782290173207e-07,13.699517250061035,1,13.699517250061035,0.0073860883712768555,0.18100963532924652,80,0.18839572370052338,80
NPO,193.42067694664001,29.261258125305176,2.0051379203796387,50,54.94948649406433,1,128,-0.45422662648789236,0.45028283179271966,1.3590211713453755,1.8093040031380951,128,forget10,True,1.0,1e-05,50,-0.4087071190713808,0.4827517464756966,1.2131933733820914,1.6959451198577882,50,-0.3705795226645545,0.9466656625270844,2.7225737917423247,3.6692394542694093,50,-0.4087071190713808,0.4827517464756966,1.2131933733820914,1.6959451198577882,50,-0.430186363215705,0.5322937923669815,1.492188326716423,2.0244821190834044,random_local_kl,Llama-2-7b-chat-hf,0.1,paged_adamw_32bit,64,1e-05,500,-0.43325528799347535,0.48836109206080436,1.3584600667655469,1.8468211588263512,500,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_random_local_kl_lambda1.0_seed2_66717_32,2,50,50,0.1,0.12,50,50,0.16,results/piper_intervention/Llama-2-7b-chat-hf_forget10_retain90_NPO_random_local_kl_lambda1.0_seed2_66717_32/summary.json,50,0.1,-2.292121052960283e-06,13.930416107177734,1,13.930414199829102,0.001331428182311356,0.08489485830068588,80,0.08622628450393677,80
NPO,191.81219053268433,28.788864135742188,1.9389750957489014,50,55.24111008644104,1,128,-0.4558264863863944,0.4619713416323066,1.3957177689298987,1.8576891105622053,128,forget10,True,0.1,1e-05,50,-0.42609523919146847,0.5664774742722511,1.6085938009619714,2.1750712752342225,50,-0.35095176737608086,0.9871691691875458,2.7142449057102205,3.701414074897766,50,-0.41101371124649383,0.5332967060804367,1.4132519143819808,1.9465486204624176,50,-0.42609523919146847,0.5664774742722511,1.6085938009619714,2.1750712752342225,semantic_local_kl,Llama-2-7b-chat-hf,0.1,paged_adamw_32bit,64,1e-05,500,-0.4306485700257064,0.5047782109975815,1.3881580913066864,1.8929363023042678,500,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_semantic_local_kl_lambda0.1_seed0_66623_7,0,50,50,0.16,0.18,50,50,0.08,results/piper_intervention/Llama-2-7b-chat-hf_forget10_retain90_NPO_semantic_local_kl_lambda0.1_seed0_66623_7/summary.json,50,0.1,-1.8672528767638141e-06,13.887019157409668,1,13.887019157409668,0.06559640169143677,0.05265364423394203,80,0.05921328440308571,80
NPO,191.9330985546112,28.881170511245728,1.9008395671844482,50,55.27751302719116,1,128,-0.4687981021991462,0.44434846087824553,1.40315657958854,1.8475050404667854,128,forget10,True,0.1,1e-05,50,-0.4445730908606893,0.5476001426577568,1.6099890449643135,2.1575891876220705,50,-0.3619980447731836,0.956279507279396,2.5999295848608015,3.5562090921401976,50,-0.44831543256254525,0.46840941935777664,1.3638923797011375,1.832301799058914,50,-0.4445730908606893,0.5476001426577568,1.6099890449643135,2.1575891876220705,semantic_local_kl,Llama-2-7b-chat-hf,0.1,paged_adamw_32bit,64,1e-05,500,-0.45288575903053585,0.4877548138797283,1.4313714648783207,1.919126278758049,500,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_semantic_local_kl_lambda0.1_seed1_66691_20,1,50,50,0.12,0.18,50,50,0.12,results/piper_intervention/Llama-2-7b-chat-hf_forget10_retain90_NPO_semantic_local_kl_lambda0.1_seed1_66691_20/summary.json,50,0.1,1.0548366162765888e-06,13.699517250061035,1,13.699517250061035,0.3237040340900421,0.13901427388191223,80,0.17138467729091644,80
NPO,162.71334171295166,25.212628602981567,1.4378349781036377,50,46.18534016609192,1,128,-0.5020464358682198,0.45028283179271966,1.703761185402982,2.1540440171957016,128,forget10,True,0.1,1e-05,50,-0.4796568276000883,0.5322937923669815,1.9147614496946335,2.447055242061615,50,-0.38690516766300165,0.9466656625270844,3.4252367460727693,4.371902408599854,50,-0.484846120779593,0.4827517464756966,1.7210759565234184,2.203827702999115,50,-0.4796568276000883,0.5322937923669815,1.9147614496946335,2.447055242061615,semantic_local_kl,Llama-2-7b-chat-hf,0.1,paged_adamw_32bit,64,1e-05,500,-0.488233228747815,0.48836109206080436,1.7653464554846288,2.253707547545433,500,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_semantic_local_kl_lambda0.1_seed2_66721_33,2,50,50,0.1,0.12,50,50,0.16,results/piper_intervention/Llama-2-7b-chat-hf_forget10_retain90_NPO_semantic_local_kl_lambda0.1_seed2_66721_33/summary.json,50,0.1,2.7468248120499084e-08,13.930416107177734,1,13.930416107177734,1.4748976230621338,0.025204192847013474,80,0.17269396781921387,80
NPO,192.16435980796814,28.950032711029053,1.939953088760376,50,54.89849829673767,1,128,-0.4535327136237577,0.4619713416323066,1.3850432960316539,1.8470146376639605,128,forget10,True,0.3,1e-05,50,-0.4203332642298824,0.5664774742722511,1.583922502696514,2.150399976968765,50,-0.3506822033944435,0.9871691691875458,2.7047338354587556,3.691903004646301,50,-0.40756989731683335,0.5332967060804367,1.3974395900964738,1.9307362961769103,50,-0.4203332642298824,0.5664774742722511,1.583922502696514,2.150399976968765,semantic_local_kl,Llama-2-7b-chat-hf,0.1,paged_adamw_32bit,64,1e-05,500,-0.42799529120312396,0.5047782109975815,1.3725875039100648,1.8773657149076461,500,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_semantic_local_kl_lambda0.3_seed0_66625_8,0,50,50,0.16,0.18,50,50,0.08,results/piper_intervention/Llama-2-7b-chat-hf_forget10_retain90_NPO_semantic_local_kl_lambda0.3_seed0_66625_8/summary.json,50,0.1,-1.8672528767638141e-06,13.887019157409668,1,13.887018203735352,0.026432685554027557,0.0714012160897255,80,0.07933102548122406,80
NPO,191.8716995716095,28.96380066871643,1.9351966381072998,50,54.51246094703674,1,128,-0.4668728178375504,0.44434846087824553,1.3893793049501255,1.833727765828371,128,forget10,True,0.3,1e-05,50,-0.4386444964870244,0.5476001426577568,1.585805939733982,2.1334060823917387,50,-0.36273531902033535,0.956279507279396,2.6218111222982405,3.5780906295776367,50,-0.4458423631868492,0.46840941935777664,1.3561581978201867,1.8245676171779632,50,-0.4386444964870244,0.5476001426577568,1.585805939733982,2.1334060823917387,semantic_local_kl,Llama-2-7b-chat-hf,0.1,paged_adamw_32bit,64,1e-05,500,-0.450131829623271,0.4877548138797283,1.4176331192553044,1.9053879331350327,500,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_semantic_local_kl_lambda0.3_seed1_66693_21,1,50,50,0.12,0.18,50,50,0.12,results/piper_intervention/Llama-2-7b-chat-hf_forget10_retain90_NPO_semantic_local_kl_lambda0.3_seed1_66693_21/summary.json,50,0.1,1.0548366162765888e-06,13.699517250061035,1,13.699517250061035,0.2027154266834259,0.13622252643108368,80,0.19703716039657593,80
NPO,191.76739525794983,28.98281192779541,1.9516961574554443,50,54.73297882080078,1,128,-0.4902352677319918,0.45028283179271966,1.6030676522059366,2.0533504839986563,128,forget10,True,0.3,1e-05,50,-0.45763465464989816,0.5322937923669815,1.6894960707426072,2.2217898631095885,50,-0.3815423751702614,0.9466656625270844,3.126739403009415,4.073405065536499,50,-0.4682307120245956,0.4827517464756966,1.5880703923106194,2.070822138786316,50,-0.45763465464989816,0.5322937923669815,1.6894960707426072,2.2217898631095885,semantic_local_kl,Llama-2-7b-chat-hf,0.1,paged_adamw_32bit,64,1e-05,500,-0.4740460571881191,0.48836109206080436,1.6354224882423878,2.123783580303192,500,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_semantic_local_kl_lambda0.3_seed2_66722_34,2,50,50,0.1,0.12,50,50,0.16,results/piper_intervention/Llama-2-7b-chat-hf_forget10_retain90_NPO_semantic_local_kl_lambda0.3_seed2_66722_34/summary.json,50,0.1,2.7468248120499084e-08,13.930416107177734,1,13.930416107177734,1.2493693828582764,0.034783735871315,80,0.4095945358276367,80
NPO,193.04081892967224,29.07124400138855,2.004687547683716,50,54.96596097946167,1,128,-0.45083776835140543,0.4619713416323066,1.370850341860205,1.8328216834925115,128,forget10,True,1.0,1e-05,50,-0.4077453001313217,0.5664774742722511,1.5346224507689477,2.101099925041199,50,-0.35057365655774025,0.9871691691875458,2.707845155000687,3.6950143241882323,50,-0.40175542478622994,0.5332967060804367,1.3703751963377,1.9036719024181366,50,-0.4077453001313217,0.5664774742722511,1.5346224507689477,2.101099925041199,semantic_local_kl,Llama-2-7b-chat-hf,0.1,paged_adamw_32bit,64,1e-05,500,-0.42133040096842705,0.5047782109975815,1.3443438661694527,1.8491220771670343,500,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_semantic_local_kl_lambda1.0_seed0_66627_9,0,50,50,0.16,0.18,50,50,0.08,results/piper_intervention/Llama-2-7b-chat-hf_forget10_retain90_NPO_semantic_local_kl_lambda1.0_seed0_66627_9/summary.json,50,0.1,-1.8672528767638141e-06,13.887019157409668,1,13.887017250061035,0.005095875356346369,0.07045530527830124,80,0.07555118203163147,80
NPO,190.2318732738495,28.607183694839478,1.9163336753845215,50,53.923095703125,1,128,-0.45471676618296925,0.44434846087824553,1.3207022097194567,1.7650506705977023,128,forget10,True,1.0,1e-05,50,-0.4216466479607531,0.5476001426577568,1.466850110590458,2.014450253248215,50,-0.35562052069517763,0.956279507279396,2.4410293263196947,3.3973088335990904,50,-0.4329258644886137,0.46840941935777664,1.2782885667681694,1.746697986125946,50,-0.4216466479607531,0.5476001426577568,1.466850110590458,2.014450253248215,semantic_local_kl,Llama-2-7b-chat-hf,0.1,paged_adamw_32bit,64,1e-05,500,-0.43772549067739847,0.4877548138797283,1.339765093356371,1.8275199072360993,500,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_semantic_local_kl_lambda1.0_seed1_66694_22,1,50,50,0.12,0.18,50,50,0.12,results/piper_intervention/Llama-2-7b-chat-hf_forget10_retain90_NPO_semantic_local_kl_lambda1.0_seed1_66694_22/summary.json,50,0.1,1.0548366162765888e-06,13.699517250061035,1,13.699518203735352,0.005091879982501268,0.1873435080051422,80,0.1924353837966919,80
NPO,153.29231905937195,23.111341953277588,1.3997087478637695,50,42.123841524124146,1,128,-0.4591010141239009,0.45028283179271966,1.3844991446239874,1.834781976416707,128,forget10,True,1.0,1e-05,50,-0.4211501048402306,0.5322937923669815,1.4176759880781173,1.9499697804450988,50,-0.36933293570567083,0.9466656625270844,2.6356870138645174,3.5823526763916016,50,-0.43148185490179586,0.4827517464756966,1.3250058075785638,1.8077575540542603,50,-0.4211501048402306,0.5322937923669815,1.4176759880781173,1.9499697804450988,semantic_local_kl,Llama-2-7b-chat-hf,0.1,paged_adamw_32bit,64,1e-05,500,-0.4393217651773047,0.48836109206080436,1.3799307581484317,1.868291850209236,500,retain90,Llama-2-7b-chat-hf_forget10_retain90_NPO_semantic_local_kl_lambda1.0_seed2_66723_35,2,50,50,0.1,0.12,50,50,0.16,results/piper_intervention/Llama-2-7b-chat-hf_forget10_retain90_NPO_semantic_local_kl_lambda1.0_seed2_66723_35/summary.json,50,0.1,2.7468248120499084e-08,13.930416107177734,1,13.930416107177734,0.8993037343025208,0.09084866940975189,80,0.9901524186134338,80
